total_numeric,sexo_fct,nacionalidad_fct,grupo_quinquenal_de_edad_fct,periodo_fct,raza
1122520,Mujeres,Española,De 20 a 24 años,1 de enero de 2008,Ent
1144775,Mujeres,Española,De 20 a 24 años,1 de julio de 2007,Elfo
1167328,Mujeres,Española,De 20 a 24 años,1 de enero de 2007,Orco
1193228,Mujeres,Española,De 20 a 24 años,1 de julio de 2006,Ent
1219033,Mujeres,Española,De 20 a 24 años,1 de enero de 2006,Elfo
1248096,Mujeres,Española,De 20 a 24 años,1 de julio de 2005,Elfo
1277015,Mujeres,Española,De 20 a 24 años,1 de enero de 2005,Ent
1306670,Mujeres,Española,De 20 a 24 años,1 de julio de 2004,Orco
1336112,Mujeres,Española,De 20 a 24 años,1 de enero de 2004,Humano
1369388,Mujeres,Española,De 20 a 24 años,1 de julio de 2003,Ent
1402874,Mujeres,Española,De 20 a 24 años,1 de enero de 2003,Orco
1432237,Mujeres,Española,De 20 a 24 años,1 de julio de 2002,Elfo
1461576,Mujeres,Española,De 20 a 24 años,1 de enero de 2002,Ent
1042708,Hombres,Española,De 25 a 29 años,1 de enero de 2021,Enano
1048283,Hombres,Española,De 25 a 29 años,1 de julio de 2020,Hobbit
1055288,Hombres,Española,De 25 a 29 años,1 de enero de 2020,Ent
1062562,Hombres,Española,De 25 a 29 años,1 de julio de 2019,Orco
1070370,Hombres,Española,De 25 a 29 años,1 de enero de 2019,Enano
1075784,Hombres,Española,De 25 a 29 años,1 de julio de 2018,Hobbit
1081671,Hombres,Española,De 25 a 29 años,1 de enero de 2018,Ent
1086670,Hombres,Española,De 25 a 29 años,1 de julio de 2017,Ent
1091819,Hombres,Española,De 25 a 29 años,1 de enero de 2017,Enano
1099858,Hombres,Española,De 25 a 29 años,1 de julio de 2016,Hobbit
1107474,Hombres,Española,De 25 a 29 años,1 de enero de 2016,Ent
1120307,Hombres,Española,De 25 a 29 años,1 de julio de 2015,Hobbit
1133473,Hombres,Española,De 25 a 29 años,1 de enero de 2015,Hobbit
1149215,Hombres,Española,De 25 a 29 años,1 de julio de 2014,Ent
1163001,Hombres,Española,De 25 a 29 años,1 de enero de 2014,Orco
1179568,Hombres,Española,De 25 a 29 años,1 de julio de 2013,Humano
1196148,Hombres,Española,De 25 a 29 años,1 de enero de 2013,Orco
1221445,Hombres,Española,De 25 a 29 años,1 de julio de 2012,Elfo
1245443,Hombres,Española,De 25 a 29 años,1 de enero de 2012,Elfo
1272616,Hombres,Española,De 25 a 29 años,1 de julio de 2011,Humano
1299471,Hombres,Española,De 25 a 29 años,1 de enero de 2011,Orco
1328446,Hombres,Española,De 25 a 29 años,1 de julio de 2010,Ent
1356967,Hombres,Española,De 25 a 29 años,1 de enero de 2010,Orco
1386425,Hombres,Española,De 25 a 29 años,1 de julio de 2009,Elfo
1417582,Hombres,Española,De 25 a 29 años,1 de enero de 2009,Ent
1452700,Hombres,Española,De 25 a 29 años,1 de julio de 2008,Enano
1486920,Hombres,Española,De 25 a 29 años,1 de enero de 2008,Ent
1517309,Hombres,Española,De 25 a 29 años,1 de julio de 2007,Ent
1547643,Hombres,Española,De 25 a 29 años,1 de enero de 2007,Orco
1574688,Hombres,Española,De 25 a 29 años,1 de julio de 2006,Humano
1601405,Hombres,Española,De 25 a 29 años,1 de enero de 2006,Hobbit
1621457,Hombres,Española,De 25 a 29 años,1 de julio de 2005,Humano
1641175,Hombres,Española,De 25 a 29 años,1 de enero de 2005,Enano
1654491,Hombres,Española,De 25 a 29 años,1 de julio de 2004,Hobbit
1667104,Hombres,Española,De 25 a 29 años,1 de enero de 2004,Ent
1668388,Hombres,Española,De 25 a 29 años,1 de julio de 2003,Ent
1670215,Hombres,Española,De 25 a 29 años,1 de enero de 2003,Humano
1668364,Hombres,Española,De 25 a 29 años,1 de julio de 2002,Orco
1666235,Hombres,Española,De 25 a 29 años,1 de enero de 2002,Ent
992018,Mujeres,Española,De 25 a 29 años,1 de enero de 2021,Humano
997149,Mujeres,Española,De 25 a 29 años,1 de julio de 2020,Elfo
1004033,Mujeres,Española,De 25 a 29 años,1 de enero de 2020,Enano
1011275,Mujeres,Española,De 25 a 29 años,1 de julio de 2019,Ent
1019149,Mujeres,Española,De 25 a 29 años,1 de enero de 2019,Orco
1024801,Mujeres,Española,De 25 a 29 años,1 de julio de 2018,Ent
1031272,Mujeres,Española,De 25 a 29 años,1 de enero de 2018,Ent
1036462,Mujeres,Española,De 25 a 29 años,1 de julio de 2017,Humano
1042253,Mujeres,Española,De 25 a 29 años,1 de enero de 2017,Ent
1051470,Mujeres,Española,De 25 a 29 años,1 de julio de 2016,Orco
1059507,Mujeres,Española,De 25 a 29 años,1 de enero de 2016,Ent
1072722,Mujeres,Española,De 25 a 29 años,1 de julio de 2015,Ent
1085807,Mujeres,Española,De 25 a 29 años,1 de enero de 2015,Humano
1101146,Mujeres,Española,De 25 a 29 años,1 de julio de 2014,Hobbit
1113565,Mujeres,Española,De 25 a 29 años,1 de enero de 2014,Orco
1128380,Mujeres,Española,De 25 a 29 años,1 de julio de 2013,Ent
1143251,Mujeres,Española,De 25 a 29 años,1 de enero de 2013,Ent
1167990,Mujeres,Española,De 25 a 29 años,1 de julio de 2012,Ent
1190895,Mujeres,Española,De 25 a 29 años,1 de enero de 2012,Elfo
1216487,Mujeres,Española,De 25 a 29 años,1 de julio de 2011,Ent
1241774,Mujeres,Española,De 25 a 29 años,1 de enero de 2011,Ent
1269489,Mujeres,Española,De 25 a 29 años,1 de julio de 2010,Ent
1296419,Mujeres,Española,De 25 a 29 años,1 de enero de 2010,Ent
1324617,Mujeres,Española,De 25 a 29 años,1 de julio de 2009,Ent
1355360,Mujeres,Española,De 25 a 29 años,1 de enero de 2009,Ent
1388878,Mujeres,Española,De 25 a 29 años,1 de julio de 2008,Humano
1420989,Mujeres,Española,De 25 a 29 años,1 de enero de 2008,Orco
1449664,Mujeres,Española,De 25 a 29 años,1 de julio de 2007,Humano
1478280,Mujeres,Española,De 25 a 29 años,1 de enero de 2007,Ent
1505734,Mujeres,Española,De 25 a 29 años,1 de julio de 2006,Ent
1532540,Mujeres,Española,De 25 a 29 años,1 de enero de 2006,Elfo
1552043,Mujeres,Española,De 25 a 29 años,1 de julio de 2005,Humano
1571030,Mujeres,Española,De 25 a 29 años,1 de enero de 2005,Ent
1584911,Mujeres,Española,De 25 a 29 años,1 de julio de 2004,Ent
1598044,Mujeres,Española,De 25 a 29 años,1 de enero de 2004,Humano
1600767,Mujeres,Española,De 25 a 29 años,1 de julio de 2003,Ent
1604466,Mujeres,Española,De 25 a 29 años,1 de enero de 2003,Elfo
1605334,Mujeres,Española,De 25 a 29 años,1 de julio de 2002,Ent
1605972,Mujeres,Española,De 25 a 29 años,1 de enero de 2002,Hobbit
1111235,Hombres,Española,De 30 a 34 años,1 de enero de 2021,Ent
1121549,Hombres,Española,De 30 a 34 años,1 de julio de 2020,Troll
1133434,Hombres,Española,De 30 a 34 años,1 de enero de 2020,Humano
1148380,Hombres,Española,De 30 a 34 años,1 de julio de 2019,Humano
1163447,Hombres,Española,De 30 a 34 años,1 de enero de 2019,Humano
1181544,Hombres,Española,De 30 a 34 años,1 de julio de 2018,Ent
1200110,Hombres,Española,De 30 a 34 años,1 de enero de 2018,Humano
1225919,Hombres,Española,De 30 a 34 años,1 de julio de 2017,Enano
1251821,Hombres,Española,De 30 a 34 años,1 de enero de 2017,Ent
1281672,Hombres,Española,De 30 a 34 años,1 de julio de 2016,Humano
1310661,Hombres,Española,De 30 a 34 años,1 de enero de 2016,Humano
1344461,Hombres,Española,De 30 a 34 años,1 de julio de 2015,Hobbit
1378074,Hombres,Española,De 30 a 34 años,1 de enero de 2015,Humano
1411753,Hombres,Española,De 30 a 34 años,1 de julio de 2014,Ent
1441812,Hombres,Española,De 30 a 34 años,1 de enero de 2014,Orco
1475842,Hombres,Española,De 30 a 34 años,1 de julio de 2013,Ent
1510001,Hombres,Española,De 30 a 34 años,1 de enero de 2013,Humano
1544815,Hombres,Española,De 30 a 34 años,1 de julio de 2012,Ent
1577628,Hombres,Española,De 30 a 34 años,1 de enero de 2012,Ent
1605582,Hombres,Española,De 30 a 34 años,1 de julio de 2011,Hobbit
1632879,Hombres,Española,De 30 a 34 años,1 de enero de 2011,Orco
1652166,Hombres,Española,De 30 a 34 años,1 de julio de 2010,Hobbit
1670652,Hombres,Española,De 30 a 34 años,1 de enero de 2010,Orco
1682334,Hombres,Española,De 30 a 34 años,1 de julio de 2009,Ent
1697104,Hombres,Española,De 30 a 34 años,1 de enero de 2009,Humano
1698759,Hombres,Española,De 30 a 34 años,1 de julio de 2008,Troll
1698791,Hombres,Española,De 30 a 34 años,1 de enero de 2008,Ent
1695255,Hombres,Española,De 30 a 34 años,1 de julio de 2007,Humano
1692054,Hombres,Española,De 30 a 34 años,1 de enero de 2007,Ent
1682560,Hombres,Española,De 30 a 34 años,1 de julio de 2006,Orco
1672531,Hombres,Española,De 30 a 34 años,1 de enero de 2006,Troll
1660784,Hombres,Española,De 30 a 34 años,1 de julio de 2005,Hobbit
1648795,Hombres,Española,De 30 a 34 años,1 de enero de 2005,Ent
1637247,Hombres,Española,De 30 a 34 años,1 de julio de 2004,Enano
1625262,Hombres,Española,De 30 a 34 años,1 de enero de 2004,Hobbit
1615937,Hombres,Española,De 30 a 34 años,1 de julio de 2003,Ent
1607121,Hombres,Española,De 30 a 34 años,1 de enero de 2003,Ent
1601220,Hombres,Española,De 30 a 34 años,1 de julio de 2002,Ent
1594898,Hombres,Española,De 30 a 34 años,1 de enero de 2002,Hobbit
1073328,Mujeres,Española,De 30 a 34 años,1 de enero de 2021,Humano
1084155,Mujeres,Española,De 30 a 34 años,1 de julio de 2020,Humano
1096298,Mujeres,Española,De 30 a 34 años,1 de enero de 2020,Hobbit
1111447,Mujeres,Española,De 30 a 34 años,1 de julio de 2019,Enano
1127161,Mujeres,Española,De 30 a 34 años,1 de enero de 2019,Ent
1145732,Mujeres,Española,De 30 a 34 años,1 de julio de 2018,Ent
1164841,Mujeres,Española,De 30 a 34 años,1 de enero de 2018,Hobbit
1191549,Mujeres,Española,De 30 a 34 años,1 de julio de 2017,Ent
1218020,Mujeres,Española,De 30 a 34 años,1 de enero de 2017,Ent
1246906,Mujeres,Española,De 30 a 34 años,1 de julio de 2016,Orco
1273313,Mujeres,Española,De 30 a 34 años,1 de enero de 2016,Hobbit
1306882,Mujeres,Española,De 30 a 34 años,1 de julio de 2015,Orco
1339738,Mujeres,Española,De 30 a 34 años,1 de enero de 2015,Ent
1372054,Mujeres,Española,De 30 a 34 años,1 de julio de 2014,Ent
1398534,Mujeres,Española,De 30 a 34 años,1 de enero de 2014,Troll
1428429,Mujeres,Española,De 30 a 34 años,1 de julio de 2013,Ent
1458475,Mujeres,Española,De 30 a 34 años,1 de enero de 2013,Ent
1491280,Mujeres,Española,De 30 a 34 años,1 de julio de 2012,Orco
1520959,Mujeres,Española,De 30 a 34 años,1 de enero de 2012,Enano
1547870,Mujeres,Española,De 30 a 34 años,1 de julio de 2011,Ent
1574932,Mujeres,Española,De 30 a 34 años,1 de enero de 2011,Humano
1592074,Mujeres,Española,De 30 a 34 años,1 de julio de 2010,Ent
1608345,Mujeres,Española,De 30 a 34 años,1 de enero de 2010,Orco
1619220,Mujeres,Española,De 30 a 34 años,1 de julio de 2009,Ent
1634397,Mujeres,Española,De 30 a 34 años,1 de enero de 2009,Ent
1636385,Mujeres,Española,De 30 a 34 años,1 de julio de 2008,Orco
1636298,Mujeres,Española,De 30 a 34 años,1 de enero de 2008,Humano
1634192,Mujeres,Española,De 30 a 34 años,1 de julio de 2007,Hobbit
1632533,Mujeres,Española,De 30 a 34 años,1 de enero de 2007,Enano
1623921,Mujeres,Española,De 30 a 34 años,1 de julio de 2006,Hobbit
1614726,Mujeres,Española,De 30 a 34 años,1 de enero de 2006,Ent
1605390,Mujeres,Española,De 30 a 34 años,1 de julio de 2005,Hobbit
1595824,Mujeres,Española,De 30 a 34 años,1 de enero de 2005,Hobbit
1586631,Mujeres,Española,De 30 a 34 años,1 de julio de 2004,Ent
1577233,Mujeres,Española,De 30 a 34 años,1 de enero de 2004,Enano
1571490,Mujeres,Española,De 30 a 34 años,1 de julio de 2003,Ent
1566320,Mujeres,Española,De 30 a 34 años,1 de enero de 2003,Orco
1564007,Mujeres,Española,De 30 a 34 años,1 de julio de 2002,Humano
1561438,Mujeres,Española,De 30 a 34 años,1 de enero de 2002,Humano
1321174,Hombres,Española,De 35 a 39 años,1 de enero de 2021,Ent
1351757,Hombres,Española,De 35 a 39 años,1 de julio de 2020,Orco
1384600,Hombres,Española,De 35 a 39 años,1 de enero de 2020,Elfo
1418096,Hombres,Española,De 35 a 39 años,1 de julio de 2019,Ent
1451777,Hombres,Española,De 35 a 39 años,1 de enero de 2019,Hobbit
1489685,Hombres,Española,De 35 a 39 años,1 de julio de 2018,Humano
1528235,Hombres,Española,De 35 a 39 años,1 de enero de 2018,Ent
1564003,Hombres,Española,De 35 a 39 años,1 de julio de 2017,Ent
1599485,Hombres,Española,De 35 a 39 años,1 de enero de 2017,Orco
1630456,Hombres,Española,De 35 a 39 años,1 de julio de 2016,Ent
1659655,Hombres,Española,De 35 a 39 años,1 de enero de 2016,Enano
1684250,Hombres,Española,De 35 a 39 años,1 de julio de 2015,Ent
1708284,Hombres,Española,De 35 a 39 años,1 de enero de 2015,Troll
1724021,Hombres,Española,De 35 a 39 años,1 de julio de 2014,Ent
1735355,Hombres,Española,De 35 a 39 años,1 de enero de 2014,Humano
1735138,Hombres,Española,De 35 a 39 años,1 de julio de 2013,Ent
1735713,Hombres,Española,De 35 a 39 años,1 de enero de 2013,Elfo
1737107,Hombres,Española,De 35 a 39 años,1 de julio de 2012,Enano
1736362,Hombres,Española,De 35 a 39 años,1 de enero de 2012,Humano
1727156,Hombres,Española,De 35 a 39 años,1 de julio de 2011,Hobbit
1717398,Hombres,Española,De 35 a 39 años,1 de enero de 2011,Ent
1704150,Hombres,Española,De 35 a 39 años,1 de julio de 2010,Ent
1690377,Hombres,Española,De 35 a 39 años,1 de enero de 2010,Ent
1676811,Hombres,Española,De 35 a 39 años,1 de julio de 2009,Enano
1666377,Hombres,Española,De 35 a 39 años,1 de enero de 2009,Humano
1656498,Hombres,Española,De 35 a 39 años,1 de julio de 2008,Enano
1645163,Hombres,Española,De 35 a 39 años,1 de enero de 2008,Ent
1637206,Hombres,Española,De 35 a 39 años,1 de julio de 2007,Humano
1629748,Hombres,Española,De 35 a 39 años,1 de enero de 2007,Humano
1621730,Hombres,Española,De 35 a 39 años,1 de julio de 2006,Ent
1613890,Hombres,Española,De 35 a 39 años,1 de enero de 2006,Elfo
1608554,Hombres,Española,De 35 a 39 años,1 de julio de 2005,Ent
1603041,Hombres,Española,De 35 a 39 años,1 de enero de 2005,Ent
1601869,Hombres,Española,De 35 a 39 años,1 de julio de 2004,Humano
1600573,Hombres,Española,De 35 a 39 años,1 de enero de 2004,Humano
1593680,Hombres,Española,De 35 a 39 años,1 de julio de 2003,Elfo
1587530,Hombres,Española,De 35 a 39 años,1 de enero de 2003,Orco
1574276,Hombres,Española,De 35 a 39 años,1 de julio de 2002,Ent
1561193,Hombres,Española,De 35 a 39 años,1 de enero de 2002,Ent
1301661,Mujeres,Española,De 35 a 39 años,1 de enero de 2021,Troll
1331629,Mujeres,Española,De 35 a 39 años,1 de julio de 2020,Ent
1363447,Mujeres,Española,De 35 a 39 años,1 de enero de 2020,Humano
1395868,Mujeres,Española,De 35 a 39 años,1 de julio de 2019,Elfo
1429041,Mujeres,Española,De 35 a 39 años,1 de enero de 2019,Orco
1465039,Mujeres,Española,De 35 a 39 años,1 de julio de 2018,Troll
1501847,Mujeres,Española,De 35 a 39 años,1 de enero de 2018,Humano
1535062,Mujeres,Española,De 35 a 39 años,1 de julio de 2017,Elfo
1568005,Mujeres,Española,De 35 a 39 años,1 de enero de 2017,Enano
1597257,Mujeres,Española,De 35 a 39 años,1 de julio de 2016,Ent
1623910,Mujeres,Española,De 35 a 39 años,1 de enero de 2016,Elfo
1645610,Mujeres,Española,De 35 a 39 años,1 de julio de 2015,Orco
1666482,Mujeres,Española,De 35 a 39 años,1 de enero de 2015,Humano
1680430,Mujeres,Española,De 35 a 39 años,1 de julio de 2014,Orco
1689082,Mujeres,Española,De 35 a 39 años,1 de enero de 2014,Ent
1686753,Mujeres,Española,De 35 a 39 años,1 de julio de 2013,Ent
1685296,Mujeres,Española,De 35 a 39 años,1 de enero de 2013,Ent
1687165,Mujeres,Española,De 35 a 39 años,1 de julio de 2012,Humano
1686098,Mujeres,Española,De 35 a 39 años,1 de enero de 2012,Humano
1676884,Mujeres,Española,De 35 a 39 años,1 de julio de 2011,Ent
1667492,Mujeres,Española,De 35 a 39 años,1 de enero de 2011,Ent
1655516,Mujeres,Española,De 35 a 39 años,1 de julio de 2010,Orco
1642857,Mujeres,Española,De 35 a 39 años,1 de enero de 2010,Ent
1630090,Mujeres,Española,De 35 a 39 años,1 de julio de 2009,Hobbit
1621602,Mujeres,Española,De 35 a 39 años,1 de enero de 2009,Elfo
1614312,Mujeres,Española,De 35 a 39 años,1 de julio de 2008,Ent
1605300,Mujeres,Española,De 35 a 39 años,1 de enero de 2008,Hobbit
1600403,Mujeres,Española,De 35 a 39 años,1 de julio de 2007,Humano
1596030,Mujeres,Española,De 35 a 39 años,1 de enero de 2007,Hobbit
1591124,Mujeres,Española,De 35 a 39 años,1 de julio de 2006,Ent
1586090,Mujeres,Española,De 35 a 39 años,1 de enero de 2006,Ent
1584031,Mujeres,Española,De 35 a 39 años,1 de julio de 2005,Humano
1582024,Mujeres,Española,De 35 a 39 años,1 de enero de 2005,Elfo
1583921,Mujeres,Española,De 35 a 39 años,1 de julio de 2004,Humano
1585810,Mujeres,Española,De 35 a 39 años,1 de enero de 2004,Ent
1580839,Mujeres,Española,De 35 a 39 años,1 de julio de 2003,Orco
1576395,Mujeres,Española,De 35 a 39 años,1 de enero de 2003,Hobbit
1565011,Mujeres,Española,De 35 a 39 años,1 de julio de 2002,Ent
1553765,Mujeres,Española,De 35 a 39 años,1 de enero de 2002,Humano
1672084,Hombres,Española,De 40 a 44 años,1 de enero de 2021,Enano
1692529,Hombres,Española,De 40 a 44 años,1 de julio de 2020,Orco
1716240,Hombres,Española,De 40 a 44 años,1 de enero de 2020,Enano
1731926,Hombres,Española,De 40 a 44 años,1 de julio de 2019,Troll
1747672,Hombres,Española,De 40 a 44 años,1 de enero de 2019,Humano
1751400,Hombres,Española,De 40 a 44 años,1 de julio de 2018,Ent
1755825,Hombres,Española,De 40 a 44 años,1 de enero de 2018,Humano
1756644,Hombres,Española,De 40 a 44 años,1 de julio de 2017,Ent
1757607,Hombres,Española,De 40 a 44 años,1 de enero de 2017,Elfo
1751010,Hombres,Española,De 40 a 44 años,1 de julio de 2016,Elfo
1743172,Hombres,Española,De 40 a 44 años,1 de enero de 2016,Humano
1734837,Hombres,Española,De 40 a 44 años,1 de julio de 2015,Ent
1726003,Hombres,Española,De 40 a 44 años,1 de enero de 2015,Elfo
1716073,Hombres,Española,De 40 a 44 años,1 de julio de 2014,Humano
1702822,Hombres,Española,De 40 a 44 años,1 de enero de 2014,Elfo
1691997,Hombres,Española,De 40 a 44 años,1 de julio de 2013,Elfo
1681555,Hombres,Española,De 40 a 44 años,1 de enero de 2013,Orco
1678528,Hombres,Española,De 40 a 44 años,1 de julio de 2012,Ent
1673619,Hombres,Española,De 40 a 44 años,1 de enero de 2012,Ent
1665858,Hombres,Española,De 40 a 44 años,1 de julio de 2011,Ent
1657432,Hombres,Española,De 40 a 44 años,1 de enero de 2011,Ent
1650184,Hombres,Española,De 40 a 44 años,1 de julio de 2010,Humano
1642745,Hombres,Española,De 40 a 44 años,1 de enero de 2010,Humano
1639440,Hombres,Española,De 40 a 44 años,1 de julio de 2009,Orco
1638726,Hombres,Española,De 40 a 44 años,1 de enero de 2009,Enano
1630924,Hombres,Española,De 40 a 44 años,1 de julio de 2008,Troll
1622029,Hombres,Española,De 40 a 44 años,1 de enero de 2008,Ent
1606266,Hombres,Española,De 40 a 44 años,1 de julio de 2007,Ent
1590956,Hombres,Española,De 40 a 44 años,1 de enero de 2007,Ent
1575267,Hombres,Española,De 40 a 44 años,1 de julio de 2006,Humano
1559732,Hombres,Española,De 40 a 44 años,1 de enero de 2006,Ent
1547112,Hombres,Española,De 40 a 44 años,1 de julio de 2005,Orco
1534553,Hombres,Española,De 40 a 44 años,1 de enero de 2005,Hobbit
1516140,Hombres,Española,De 40 a 44 años,1 de julio de 2004,Ent
1497764,Hombres,Española,De 40 a 44 años,1 de enero de 2004,Elfo
1484145,Hombres,Española,De 40 a 44 años,1 de julio de 2003,Elfo
1471142,Hombres,Española,De 40 a 44 años,1 de enero de 2003,Orco
1460820,Hombres,Española,De 40 a 44 años,1 de julio de 2002,Ent
1450725,Hombres,Española,De 40 a 44 años,1 de enero de 2002,Humano
1651853,Mujeres,Española,De 40 a 44 años,1 de enero de 2021,Ent
1669630,Mujeres,Española,De 40 a 44 años,1 de julio de 2020,Humano
1689814,Mujeres,Española,De 40 a 44 años,1 de enero de 2020,Elfo
1703416,Mujeres,Española,De 40 a 44 años,1 de julio de 2019,Elfo
1717739,Mujeres,Española,De 40 a 44 años,1 de enero de 2019,Elfo
1719747,Mujeres,Española,De 40 a 44 años,1 de julio de 2018,Ent
1722926,Mujeres,Española,De 40 a 44 años,1 de enero de 2018,Hobbit
1723889,Mujeres,Española,De 40 a 44 años,1 de julio de 2017,Elfo
1724932,Mujeres,Española,De 40 a 44 años,1 de enero de 2017,Ent
1717504,Mujeres,Española,De 40 a 44 años,1 de julio de 2016,Ent
1708252,Mujeres,Española,De 40 a 44 años,1 de enero de 2016,Ent
1700877,Mujeres,Española,De 40 a 44 años,1 de julio de 2015,Hobbit
